"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"trustd","1","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9864","0",,"False",,,"550",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd",,,,,
"trustd","1","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9904","0",,"False",,,"573",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd",,,,,
"trustd","1","0","437281177600","12713984","0","0","/usr/libexec/trustd","",,,"3.1109541",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9940","0",,"False","10/09/2025 11:53:09 AM",,"748",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437281177600","-805486592","False",,,,"12713984","12713984",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd","00:00:00.4138541","00:00:03.1109541","00:00:02.6970958",,
"trustd","1","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9980","0",,"False",,,"3273",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd",,,,,
"trustd","1","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10020","0",,"False",,,"3302",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd",,,,,
"trustdFileHelper","404","0","0","0","0","0","/usr/libexec/trustdFileHelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10060","0",,"False",,,"404",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"404",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustdFileHelper)","0","","True","trustdFileHelper",,,,,
"UARPUpdaterServiceAFU","996","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceAFU.xpc/Contents/MacOS/UARPUpdaterServiceAFU","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10100","0",,"False",,,"996",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"996",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceAFU)","0","","True","UARPUpdaterServiceAFU",,,,,
"UARPUpdaterServiceDFU","992","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceDFU.xpc/Contents/MacOS/UARPUpdaterServiceDFU","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10140","0",,"False",,,"992",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"992",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceDFU)","0","","True","UARPUpdaterServiceDFU",,,,,
"UARPUpdaterServiceDisplay","993","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceDisplay.xpc/Contents/MacOS/UARPUpdaterServiceDisplay","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10176","0",,"False",,,"993",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"993",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceDisplay)","0","","True","UARPUpdaterServiceDisplay",,,,,
"UARPUpdaterServiceHID","994","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceHID.xpc/Contents/MacOS/UARPUpdaterServiceHID","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10216","0",,"False",,,"994",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"994",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceHID)","0","","True","UARPUpdaterServiceHID",,,,,
"UARPUpdaterServiceLegacyAudio","997","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceLegacyAudio.xpc/Contents/MacOS/UARPUpdaterServiceLegacyAudio","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10256","0",,"False",,,"997",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"997",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceLegacyAudio)","0","","True","UARPUpdaterServiceLegacyAudio",,,,,
"UARPUpdaterServiceUSBPD","995","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceUSBPD.xpc/Contents/MacOS/UARPUpdaterServiceUSBPD","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10296","0",,"False",,,"995",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"995",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UARPUpdaterServiceUSBPD)","0","","True","UARPUpdaterServiceUSBPD",,,,,
"UIKitSystem","1","0","421124767744","19038208","0","0","/System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem","",,,"0.2363791",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10332","0",,"False","10/09/2025 11:53:11 AM",,"792",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421124767744","217972736","False",,,,"19038208","19038208",,"System.Diagnostics.ProcessModule (UIKitSystem)","0","","True","UIKitSystem","00:00:00.1010208","00:00:00.2363791","00:00:00.1353541",,
"universalaccessd","1","0","421240242176","12992512","0","0","/usr/sbin/universalaccessd","",,,"0.203175",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10372","0",,"False","10/09/2025 11:53:07 AM",,"696",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421240242176","333447168","False",,,,"12992512","12992512",,"System.Diagnostics.ProcessModule (universalaccessd)","0","","True","universalaccessd","00:00:00.0915375","00:00:00.2031750","00:00:00.1116333",,
"UsageTrackingAgent","1","0","437198766080","12861440","0","0","/System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent","",,,"0.1657208",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10412","0",,"False","10/09/2025 11:53:08 AM",,"739",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437198766080","-887898112","False",,,,"12861440","12861440",,"System.Diagnostics.ProcessModule (UsageTrackingAgent)","0","","True","UsageTrackingAgent","00:00:00.0745125","00:00:00.1657208","00:00:00.0912041",,
"usbd","448","0","0","0","0","0","/usr/libexec/usbd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10452","0",,"False",,,"448",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"448",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (usbd)","0","","True","usbd",,,,,
"usbmuxd","365","0","0","0","0","0","/Library/Apple/System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/Resources/usbmuxd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10492","0",,"False",,,"365",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"365",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (usbmuxd)","0","","True","usbmuxd",,,,,
"useractivityd","1","0","437165178880","9617408","0","0","/System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd","",,,"0.135025",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10532","0",,"False","10/09/2025 11:53:16 AM",,"907",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437165178880","-921485312","False",,,,"9617408","9617408",,"System.Diagnostics.ProcessModule (useractivityd)","0","","True","useractivityd","00:00:00.0497875","00:00:00.1350250","00:00:00.0852375",,
"UserEventAgent","322","0","0","0","0","0","/usr/libexec/UserEventAgent","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10568","0",,"False",,,"322",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"322",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UserEventAgent)","0","","True","UserEventAgent",,,,,
"UserEventAgent","1","0","437200797696","15319040","0","0","/usr/libexec/UserEventAgent","",,,"0.6614125",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10604","0",,"False","10/09/2025 11:53:07 AM",,"690",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437200797696","-885866496","False",,,,"15319040","15319040",,"System.Diagnostics.ProcessModule (UserEventAgent)","0","","True","UserEventAgent","00:00:00.2497708","00:00:00.6614125","00:00:00.4116416",,
"usermanagerd","382","0","0","0","0","0","/usr/libexec/usermanagerd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10640","0",,"False",,,"382",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"382",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (usermanagerd)","0","","True","usermanagerd",,,,,
"usernoted","1","0","437210185728","20856832","0","0","/usr/sbin/usernoted","",,,"0.8201875",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10680","0",,"False","10/09/2025 11:53:08 AM",,"729",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437210185728","-876478464","False",,,,"20856832","20856832",,"System.Diagnostics.ProcessModule (usernoted)","0","","True","usernoted","00:00:00.2698041","00:00:00.8201875","00:00:00.5503833",,
"UserNotificationCenter","1","0","437397733376","22347776","0","0","/System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter","",,,"0.4322833",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10720","0",,"False","10/09/2025 11:53:14 AM",,"839",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437397733376","-688930816","False",,,,"22347776","22347776",,"System.Diagnostics.ProcessModule (UserNotificationCenter)","0","","True","UserNotificationCenter","00:00:00.1354333","00:00:00.4322833","00:00:00.2968458",,
"usernotificationsd","1","0","437197766656","10633216","0","0","/System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd","",,,"0.2029458",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10756","0",,"False","10/09/2025 11:53:07 AM",,"705",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437197766656","-888897536","False",,,,"10633216","10633216",,"System.Diagnostics.ProcessModule (usernotificationsd)","0","","True","usernotificationsd","00:00:00.0765583","00:00:00.2029458","00:00:00.1263833",,
"UVCAssistant","530","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/UVCAssistant.systemextension/Contents/MacOS/UVCAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10796","0",,"False",,,"530",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"530",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (UVCAssistant)","0","","True","UVCAssistant",,,,,
"ViewBridgeAuxiliary","1","0","420485808128","12173312","0","0","/System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary","",,,"0.3019",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10836","0",,"False","10/09/2025 11:53:11 AM",,"785",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420485808128","-420986880","False",,,,"12173312","12173312",,"System.Diagnostics.ProcessModule (ViewBridgeAuxiliary)","0","","True","ViewBridgeAuxiliary","00:00:00.1215750","00:00:00.3019000","00:00:00.1803250",,
"voicebankingd","1","0","437202305024","8617984","0","0","/System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd","",,,"0.1668458",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10876","0",,"False","10/09/2025 11:53:55 AM",,"1422",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437202305024","-884359168","False",,,,"8617984","8617984",,"System.Diagnostics.ProcessModule (voicebankingd)","0","","True","voicebankingd","00:00:00.0675791","00:00:00.1668458","00:00:00.0992666",,
"vpnagentd","476","0","0","0","0","0","/opt/cisco/anyconnect/bin/vpnagentd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10916","0",,"False",,,"476",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"476",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (vpnagentd)","0","","True","vpnagentd",,,,,
"VTDecoderXPCService","911","0","437142880256","5799936","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.085375",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10956","0",,"False","10/09/2025 11:53:16 AM",,"911",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"911",,"System.Diagnostics.ProcessThreadCollection","0","437142880256","-943783936","False",,,,"5799936","5799936",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCService","00:00:00.0443041","00:00:00.0853750","00:00:00.0410708",,
"VTEncoderXPCService","3011","0","421635260416","10371072","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService","",,,"0.1030041",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10996","0",,"False","10/09/2025 11:54:15 AM",,"3011",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3011",,"System.Diagnostics.ProcessThreadCollection","0","421635260416","728465408","False",,,,"10371072","10371072",,"System.Diagnostics.ProcessModule (VTEncoderXPCService)","0","","True","VTEncoderXPCService","00:00:00.0520625","00:00:00.1030041","00:00:00.0509375",,
"WallpaperAgent","1","0","421543182336","19333120","0","0","/System/Library/CoreServices/WallpaperAgent.app/Contents/MacOS/WallpaperAgent","",,,"0.2424208",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11036","0",,"False","10/09/2025 11:53:14 AM",,"846",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421543182336","636387328","False",,,,"19333120","19333120",,"System.Diagnostics.ProcessModule (WallpaperAgent)","0","","True","WallpaperAgent","00:00:00.0942166","00:00:00.2424208","00:00:00.1482000",,
"wallpaperexportd","890","0","0","0","0","0","/usr/libexec/wallpaperexportd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11072","0",,"False",,,"890",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"890",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (wallpaperexportd)","0","","True","wallpaperexportd",,,,,
